"product_id";"measure_description";"grams_weight";"is_visible"
"07921";"oz";28.00;0
"07926";"oz";28.00;0
"07927";"serving 2 oz";56.00;0
"07928";"link";84.00;0
"07930";"serving 2 oz";56.00;0
"07931";"serving 2 oz";56.00;0
"07932";"serving 2 slices";42.00;0
"07933";"serving 2 slices";42.00;0
"07934";"serving 2 oz";56.00;0
"07935";"serving 2 oz";56.00;0
"07936";"serving 2 oz";56.00;0
"07937";"oz";28.35;0
"07939";"link";76.00;0
"07940";"slice";38.00;0
"07942";"serving 2 oz";56.00;0
"07943";"slice";28.00;0
"07945";"frankfurter";48.00;0
"07945";"package";451.00;0
"07951";"cubic inch";17.00;0
"07952";"serving";28.00;0
"07952";"slice";28.00;0
"07953";"patty";30.00;0
"07953";"link";21.00;0
"07953";"serving";48.00;0
"07954";"link";19.00;0
"07955";"serving";57.00;0
"07956";"serving";43.00;0
"07957";"serving";57.00;0
"07958";"serving";57.00;0
"07959";"serving";28.00;0
"07959";"slice";28.00;0
"07960";"serving";28.00;0
"07960";"slice";28.00;0
"07961";"slice";12.00;0
"07962";"frankfurter";51.00;0
"07963";"frankfurter";50.00;0
"07964";"frankfurter";48.00;0
"07965";"package";343.00;0
"07966";"package";343.00;0
"07967";"link";23.00;0
"07967";"patty";37.00;0
"07968";"link";367.00;0
"07969";"link";370.00;0
"07970";"link";396.00;0
"07971";"slice";33.00;0
"07973";"slice";8.10;0
"07974";"serving";15.00;0
"07979";"serving";56.00;0
"08025";"cup";28.00;0
"08037";"cup";122.00;0
"08037";"oz";28.35;0
"08084";"oz";28.35;0
"08084";"cup";113.00;0
"08090";"tbsp";9.70;0
"08090";"cup";156.00;0
"08091";"cup";257.00;0
"08091";"tbsp";16.00;0
"08092";"packet";29.00;0
"08092";"tbsp";7.00;0
"08093";"cup";219.00;0
"08094";"packet (1 NLEA serving)";28.00;0
"08096";"packet (1 NLEA serving)";28.00;0
"08102";"tbsp";10.60;0
"08102";"cup";173.00;0
"08103";"cup (1 serving)";251.00;0
"08103";"tbsp";16.00;0
"08104";"tbsp";11.00;0
"08104";"cup";176.00;0
"08105";"cup";240.00;0
"08105";"tbsp";14.90;0
"08106";"tbsp";11.50;0
"08106";"cup";178.00;0
"08107";"cup";241.00;0
"08107";"tbsp";15.00;0
"08120";"cup";81.00;0
"08121";"cup";234.00;0
"08121";"tbsp";14.60;0
"08122";"packet";28.00;0
"08123";"cup, cooked";234.00;0
"08124";"packet (1 NLEA serving)";43.00;0
"08128";"packet";45.00;0
"08129";"cup";240.00;0
"08129";"tbsp";15.00;0
"08130";"packet";43.00;0
"08133";"cup";240.00;0
"08133";"tbsp";15.00;0
"08138";"cup";30.00;0
"08142";"cup";141.00;0
"08143";"cup";243.00;0
"08144";"cup";94.00;0
"08145";"cup";242.00;0
"08156";"cup";14.00;0
"08157";"cup";12.00;0
"08160";"tbsp";9.70;0
"08160";"cup";156.00;0
"08161";"cup";257.00;0
"08161";"tablespoon";16.00;0
"08164";"cup";233.00;0
"08165";"cup";233.00;0
"08168";"cup";244.00;0
"08169";"cup (1 serving)";251.00;0
"08172";"tbsp";10.90;0
"08172";"cup";176.00;0
"08173";"cup";233.00;0
"08180";"cup";234.00;0
"08182";"cup";243.00;0
"08183";"cup";242.00;0
"08204";"cup";30.00;0
"08221";"packet (1 NLEA serving)";28.00;0
"08225";"packet";35.00;0
"08228";"packet";37.00;0
"08410";"packet (1 NLEA serving)";43.00;0
"08411";"packet (1 NLEA serving)";50.00;0
"08417";"packet (1 NLEA serving)";41.00;0
"08436";"packet (1 NLEA serving)";43.00;0
"08444";"packet (1 NLEA serving)";28.00;0
"08449";"packet (1 NLEA serving)";28.00;0
"08450";"packet (1 NLEA serving)";28.00;0
"08478";"cup";37.00;0
"08504";"cup";42.00;0
"08510";"bar";25.00;0
"08546";"bar";22.00;0
"08573";"tbsp";13.80;0
"08573";"cup";174.00;0
"08574";"cup";244.00;0
"08575";"cup";231.00;0
"08576";"tbsp";13.70;0
"08576";"cup";194.00;0
"08577";"cup";245.00;0
"08578";"cup";237.00;0
"08580";"tbsp";8.90;0
"08580";"cup";128.00;0
"08639";"packet (1 NLEA serving)";34.00;0
"08640";"packet";41.00;0
"08641";"packet";33.00;0
"08642";"packet (1 NLEA serving)";31.00;0
"08680";"packet";43.00;0
"08686";"packet (1 NLEA serving)";45.00;0
"08687";"packet (1 NLEA serving)";45.00;0
"08688";"packet (1 NLEA serving)";45.00;0
"08689";"package (1 NLEA serving)";70.00;0
"08690";"package (1 NLEA serving)";75.00;0
"08691";"package (1 NLEA serving)";70.00;0
"08692";"package (1 NLEA serving)";75.00;0
"08693";"package (1 NLEA serving)";73.00;0
"08694";"packet (1 NLEA serving)";45.00;0
"09001";"cup";98.00;0
"09001";"fruit without refuse";4.80;0
"09002";"cup";242.00;0
"09002";"fl oz";30.20;0
"09003";"cup slices";109.00;0
"09004";"cup slices";110.00;0
"09005";"cup slices";171.00;0
"09006";"cup slices";170.00;0
"09008";"cup slices";204.00;0
"09009";"cup";60.00;0
"09010";"cup";193.00;0
"09011";"cup";86.00;0
"09012";"cup";255.00;0
"09013";"cup";280.00;0
"09014";"cup slices";173.00;0
"09015";"cup slices";206.00;0
"09016";"cup";248.00;0
"09016";"fl oz";31.00;0
"09016";"drink box (8.45 fl oz)";262.00;0
"09017";"can (6 fl oz)";211.00;0
"09018";"cup";239.00;0
"09018";"fl oz";29.90;0
"09019";"cup";244.00;0
"09020";"cup";246.00;0
"09021";"cup, halves";155.00;0
"09021";"cup, sliced";165.00;0
"09022";"cup, halves";243.00;0
"09022";"apricot half with liquid";36.00;0
"09023";"cup, whole, without pits";227.00;0
"09024";"cup, halves";244.00;0
"09024";"apricot half with liquid";36.00;0
"09025";"cup, halves";247.00;0
"09026";"cup, halves";253.00;0
"09026";"apricot half with liquid";40.00;0
"09027";"cup, halves";258.00;0
"09027";"cup, whole";240.00;0
"09027";"apricot half with liquid";40.00;0
"09028";"cup, whole, without pits";258.00;0
"09029";"cup, whole, without pits";246.00;0
"09030";"cup";119.00;0
"09031";"cup";249.00;0
"09032";"cup, halves";130.00;0
"09032";"half";3.50;0
"09033";"cup, halves";250.00;0
"09034";"cup, halves";270.00;0
"09035";"cup";242.00;0
"09036";"cup";266.00;0
"09036";"fl oz";30.40;0
"09037";"cup, cubes";150.00;0
"09037";"cup, pureed";230.00;0
"09037";"cup, sliced";146.00;0
"09038";"cup, pureed";230.00;0
"09039";"cup, pureed";230.00;0
"09039";"fruit without skin and seeds";304.00;0
"09040";"cup, mashed";225.00;0
"09040";"cup, sliced";150.00;0
"09041";"cup";100.00;0
"09041";"tbsp";6.20;0
"09042";"cup";144.00;0
"09043";"cup";250.00;0
"09046";"cup";256.00;0
"09048";"cup, unthawed";151.00;0
"09048";"package (18 oz)";510.00;0
"09050";"cup";148.00;0
"09052";"cup";256.00;0
"09054";"cup, unthawed";155.00;0
"09055";"cup, thawed";230.00;0
"09055";"package (10 oz)";284.00;0
"09056";"cup";256.00;0
"09057";"cup, unthawed";132.00;0
"09057";"package (10 oz)";284.00;0
"09059";"cup";220.00;0
"09060";"cup, cubes";132.00;0
"09060";"cup, sliced";108.00;0
"09061";"cup slices";150.00;0
"09061";"fruit without skin and seeds";20.00;0
"09062";"fruit without skin and seeds";235.00;0
"09063";"cup, with pits, yields";103.00;0
"09064";"cup";244.00;0
"09065";"cup";252.00;0
"09066";"cup";256.00;0
"09067";"cup";261.00;0
"09068";"cup, unthawed";155.00;0
"09068";"package (18 oz)";510.00;0
"09070";"cup, with pits, yields";138.00;0
"09071";"cup, pitted";248.00;0
"09072";"cup, pitted";250.00;0
"09073";"cup, pitted";252.00;0
"09074";"cup";253.00;0
"09075";"cup, pitted";261.00;0
"09077";"cup slices";110.00;0
"09078";"cup, chopped";110.00;0
"09078";"cup, whole";100.00;0
"09081";"cup";277.00;0
"09082";"cup";275.00;0
"09083";"cup";112.00;0
"09084";"cup";112.00;0
"09085";"cup";144.00;0
"09087";"cup, chopped";147.00;0
"09088";"cup";145.00;0
"09090";"cup";248.00;0
"09090";"fig with liquid";27.00;0
"09091";"cup";252.00;0
"09091";"fig with liquid";28.00;0
"09092";"cup";259.00;0
"09092";"fig with liquid";28.00;0
"09093";"cup";261.00;0
"09094";"cup";149.00;0
"09095";"cup";259.00;0
"09096";"cup";237.00;0
"09097";"cup";237.00;0
"09099";"cup";242.00;0
"09100";"cup";248.00;0
"09101";"cup";260.00;0
"09102";"cup";245.00;0
"09103";"cup";249.00;0
"09104";"cup";252.00;0
"09106";"cup";259.00;0
"09107";"cup";150.00;0
"09109";"cup";252.00;0
"09111";"cup sections, with juice";230.00;0
"09112";"cup sections, with juice";230.00;0
"09113";"cup sections, with juice";230.00;0
"09114";"cup sections, with juice";230.00;0
"09116";"cup sections, with juice";230.00;0
"09117";"cup sections, with juice";230.00;0
"09118";"cup sections, with juice";230.00;0
"09119";"cup";244.00;0
"09120";"cup";249.00;0
"09121";"cup";254.00;0
"09123";"cup";257.00;0
"09124";"cup";250.00;0
"09124";"fl oz";31.20;0
"09125";"can (6 fl oz)";207.00;0
"09126";"cup";247.00;0
"09126";"fl oz";30.90;0
"09127";"cup";252.00;0
"09128";"cup";247.00;0
"09128";"fl oz";30.90;0
"09128";"fruit yields";196.00;0
"09130";"cup";253.00;0
"09130";"fl oz";31.60;0
"09131";"cup";92.00;0
"09132";"cup";151.00;0
"09133";"cup";245.00;0
"09134";"cup";256.00;0
"09135";"cup";253.00;0
"09135";"fl oz";31.60;0
"09138";"cup";140.00;0
"09139";"cup";165.00;0
"09140";"cup";244.00;0
"09140";"fruit without refuse";6.00;0
"09143";"cup";238.00;0
"09144";"cup, sliced";165.00;0
"09144";"cup 1"" pieces";151.00;0
"09145";"cup";135.00;0
"09148";"cup, sliced";180.00;0
"09149";"fruit without refuse";19.00;0
"09150";"cup, sections";212.00;0
"09152";"cup";244.00;0
"09152";"fl oz";30.50;0
"09153";"tbsp";15.00;0
"09153";"tsp";5.00;0
"09153";"fl oz";30.50;0
"09153";"cup";244.00;0
"09156";"tbsp";6.00;0
"09156";"tsp";2.00;0
"09160";"cup";242.00;0
"09160";"fl oz";30.80;0
"09161";"cup";246.00;0
"09161";"fl oz";30.80;0
"09164";"cup";190.00;0
"09164";"fruit without refuse";9.60;0
"09165";"fruit";2.50;0
"09167";"cup, unthawed";147.00;0
"09172";"fruit without refuse";3.20;0
"09173";"fruit";1.70;0
"09174";"large";20.00;0
"09174";"medium";16.00;0
"09174";"small";13.60;0
"09175";"fruit without refuse";846.00;0
"09176";"cup pieces";165.00;0
"09176";"fruit without refuse";336.00;0
"09177";"cup, drained";196.00;0
"09177";"cup";216.00;0
"09181";"cup, balls";177.00;0
"09181";"cup, cubes";160.00;0
"09181";"cup, diced";156.00;0
"09183";"cup, cubes";170.00;0
"09184";"cup, balls";177.00;0
"09185";"cup, unthawed";173.00;0
"09190";"cup";140.00;0
"09191";"cup slices";143.00;0
"09191";"medium (2-1/2"" dia)";142.00;0
"09191";"large (2-3/4"" dia)";156.00;0
"09192";"cup";140.00;0
"09193";"tbsp";8.40;0
"09193";"large";4.40;0
"09193";"small";3.20;0
"09200";"cup, sections";180.00;0
"09200";"fruit (2-5/8"" dia)";131.00;0
"09201";"cup sections, without membranes";180.00;0
"09201";"fruit (2-5/8"" dia)";121.00;0
"09202";"cup sections, without membranes";165.00;0
"09203";"cup sections, without membranes";185.00;0
"09203";"fruit (2-5/8"" dia)";141.00;0
"09205";"cup";170.00;0
"09206";"cup";248.00;0
"09206";"fl oz";31.00;0
"09206";"fruit yields";86.00;0
"09207";"cup";249.00;0
"09207";"fl oz";31.10;0
"09207";"drink box (8.45 fl oz)";263.00;0
"09209";"cup";249.00;0
"09209";"fl oz";31.10;0
"09210";"cup";249.00;0
"09210";"fl oz";31.10;0
"09211";"cup";249.00;0
"09211";"fl oz";31.10;0
"09212";"cup";249.00;0
"09212";"fl oz";31.10;0
"09213";"cup";262.00;0
"09213";"fl oz";33.00;0
"09214";"cup";262.00;0
"09214";"fl oz";33.00;0
"09215";"cup";249.00;0
"09215";"fl oz";31.10;0
"09216";"tbsp";6.00;0
"09216";"tsp";2.00;0
"09217";"cup";247.00;0
"09217";"fl oz";30.90;0
"09218";"cup, sections";195.00;0
"09218";"medium (2-1/2"" dia)";88.00;0
"09218";"large (2-3/4"" dia)";120.00;0
"09219";"cup";249.00;0
"09220";"cup";252.00;0
"09221";"cup";247.00;0
"09221";"fl oz";30.90;0
"09226";"cup 1"" pieces";145.00;0
"09226";"cup, mashed";230.00;0
"09228";"piece";39.00;0
"09229";"cup";250.00;0
"09229";"fl oz";31.20;0
"09231";"cup";236.00;0
"09231";"fruit without refuse";18.00;0
"09232";"cup";247.00;0
"09232";"fl oz";30.90;0
"09233";"cup";247.00;0
"09233";"fl oz";30.90;0
"09236";"cup slices";154.00;0
"09236";"large (2-3/4"" dia)";175.00;0
"09237";"cup, halves or slices";244.00;0
"09237";"half, with liquid";98.00;0
"09238";"cup";250.00;0
"09238";"cup, halves or slices";248.00;0
"09238";"half, with liquid";98.00;0
"09239";"cup, halves or slices";247.00;0
"09240";"cup, halves or slices";251.00;0
"09240";"half, with liquid";98.00;0
"09241";"cup";262.00;0
"09241";"half, with liquid";98.00;0
"09242";"cup, halves or slices";262.00;0
"09243";"cup, whole";242.00;0
"09244";"cup";116.00;0
"09245";"cup";242.00;0
"09246";"cup, halves";160.00;0
"09246";"half";13.00;0
"09247";"cup";258.00;0
"09248";"cup";270.00;0
"09250";"cup, thawed";250.00;0
"09250";"package (10 oz)";284.00;0
"09251";"cup";258.00;0
"09252";"cup, cubes";161.00;0
"09252";"small";148.00;0
"09252";"medium";178.00;0
"09252";"large";230.00;0
"09253";"cup, halves";244.00;0
"09253";"half, with liquid";76.00;0
"09254";"cup, halves";248.00;0
"09254";"half, with liquid";76.00;0
"09255";"cup, halves";247.00;0
"09255";"half, with liquid";76.00;0
"09256";"cup, halves";251.00;0
"09256";"half, with liquid";76.00;0
"09257";"cup";266.00;0
"09257";"half, with liquid";76.00;0
"09258";"cup, halves";266.00;0
"09258";"half, with liquid";79.00;0
"09259";"cup, halves";180.00;0
"09259";"half";18.00;0
"09260";"cup, halves";255.00;0
"09261";"cup, halves";280.00;0
"09262";"cup";250.00;0
"09262";"fl oz";31.20;0
"09264";"fruit without refuse";34.00;0
"09265";"fruit without refuse";25.00;0
"09266";"cup, chunks";165.00;0
"09266";"fruit";905.00;0
"09266";"slice (4-2/3"" dia x 3/4"" thick)";166.00;0
"09267";"cup, crushed, sliced, or chunks";246.00;0
"09267";"slice or ring (3"" dia) with liquid";47.00;0
"09268";"cup, crushed, sliced, or chunks";249.00;0
"09268";"slice or ring (3"" dia) with liquid";47.00;0
"09269";"cup, crushed, sliced, or chunks";252.00;0
"09269";"slice or ring (3"" dia) with liquid";48.00;0
"09270";"cup, crushed, sliced, or chunks";254.00;0
"09270";"slice or ring (3"" dia) with liquid";49.00;0
"09271";"cup, crushed, sliced, or chunks";260.00;0
"09272";"cup, chunks";245.00;0
"09273";"cup";250.00;0
"09273";"fl oz";31.30;0
"09274";"can (6 fl oz)";216.00;0
"09275";"cup";250.00;0
"09275";"fl oz";31.20;0
"09276";"cup";173.00;0
"09276";"fruit without refuse";7.00;0
"09277";"cup, sliced";148.00;0
"09278";"cup";139.00;0
"09279";"cup, sliced";165.00;0
"09281";"cup, pitted";249.00;0
"09281";"plum with liquid";46.00;0
"09282";"cup, pitted";252.00;0
"09282";"plum with liquid";46.00;0
"09283";"cup, pitted";252.00;0
"09283";"plum with liquid";46.00;0
"09284";"cup, pitted";258.00;0
"09284";"plum with liquid";46.00;0
"09285";"cup, pitted";261.00;0
"09287";"cup";149.00;0
"09287";"fruit without refuse";103.00;0
"09288";"cup";234.00;0
"09289";"cup";132.00;0
"09290";"cup";280.00;0
"09291";"cup, pitted";174.00;0
"09292";"cup, pitted";248.00;0
"09293";"cup, pitted";248.00;0
"09294";"cup";256.00;0
"09294";"fl oz";32.00;0
"09295";"cup, sections";190.00;0
"09295";"fruit without refuse";609.00;0
"09296";"fruit without refuse";92.00;0
"09297";"cup, packed";165.00;0
"09297";"cup (not packed)";145.00;0
"09298";"cup, packed";165.00;0
"09298";"cup (not packed)";145.00;0
"09299";"cup, packed";165.00;0
"09299";"cup (not packed)";145.00;0
"09301";"cup, drained";150.00;0
"09301";"cup";214.00;0
"09301";"fruit";9.00;0
"09302";"cup";123.00;0
"09304";"cup";256.00;0
"09306";"cup, thawed";250.00;0
"09306";"package (10 oz)";284.00;0
"09307";"cup, diced";122.00;0
"09307";"stalk";51.00;0
"09309";"cup, diced";137.00;0
"09310";"cup";240.00;0
"09313";"cup, pulp";241.00;0
"09314";"cup 1"" pieces";175.00;0
"09314";"fruit without refuse";558.00;0
"09315";"cup, pulp";225.00;0
"09316";"cup, halves";152.00;0
"09316";"cup, pureed";232.00;0
"09316";"cup, sliced";166.00;0
"09316";"cup, whole";144.00;0
"09317";"cup";254.00;0
"09318";"cup, thawed";221.00;0
"09318";"cup, unthawed";149.00;0
"09320";"cup, thawed";255.00;0
"09320";"package (10 oz)";284.00;0
"09321";"cup, pulp";250.00;0
"09322";"cup, pulp";120.00;0
"09325";"cup";257.00;0
"09326";"cup, balls";154.00;0
"09326";"cup, diced";152.00;0
"09334";"cup, pureed";243.00;0
"09351";"cup";214.00;0
"09352";"cup";244.00;0
"09353";"cup";319.00;0
"09354";"cup, chunks";181.00;0
"09354";"cup, crushed";195.00;0
"09354";"cup, sliced";162.00;0
"09354";"spear";26.00;0
"09357";"cup, halves";219.00;0
"09357";"cup, whole";182.00;0
"09362";"cup";168.00;0
"09367";"cup";179.00;0
"09370";"cup";222.00;0
"09370";"half";73.00;0
"09370";"slice";12.70;0
"09374";"cup";201.00;0
"09374";"half";48.00;0
"09379";"cup, with pits, yields";183.00;0
"09383";"cup";189.00;0
"09400";"cup";248.00;0
"09400";"fl oz";31.00;0
"09401";"cup";244.00;0
"09402";"cup";255.00;0
"09404";"cup";247.00;0
"09404";"fruit yields";196.00;0
"09407";"cup";220.00;0
"09408";"cup";250.00;0
"09408";"fl oz";31.20;0
"09409";"cup";250.00;0
"09409";"fl oz";31.30;0
"09410";"can (6 fl oz)";211.00;0
"09411";"cup";239.00;0
"09411";"fl oz";29.90;0
"09412";"cup, sliced";140.00;0
"09412";"small";152.00;0
"09412";"medium";177.00;0
"09412";"large";227.00;0
"09413";"small";126.00;0
"09413";"medium";157.00;0
"09413";"large";223.00;0
"09413";"cup, sliced";140.00;0
"09414";"cup, sliced";140.00;0
"09414";"small";159.00;0
"09414";"medium";179.00;0
"09414";"large";219.00;0
"09415";"cup, sliced";140.00;0
"09415";"small";172.00;0
"09415";"medium";202.00;0
"09415";"large";242.00;0
"09416";"cup";251.00;0
"09420";"cup, drained";178.00;0
"09422";"cup, chopped or diced";243.00;0
"09422";"fruit";602.00;0
"09429";"cup, chunks";165.00;0
"09429";"slice (4-2/3"" dia x 3/4"" thick)";175.00;0
"09429";"fruit";1002.00;0
"09430";"cup, chunks";165.00;0
"09430";"slice (4-2/3"" dia x 3/4"" thick)";166.00;0
"09430";"fruit";905.00;0
"09433";"fruit";74.00;0
"09434";"cup";251.00;0
"09435";"cup";251.00;0
"09436";"cup";251.00;0
"09437";"cup";251.00;0
"09442";"cup";249.00;0
"09442";"fl oz";31.40;0
"09446";"cup";118.00;0
"09447";"cup";169.00;0
"09451";"cup";233.00;0
"09500";"cup, sliced";109.00;0
"09500";"large";260.00;0
"09500";"medium";212.00;0
"09500";"small";158.00;0
"09501";"cup, sliced";109.00;0
"09501";"large";215.00;0
"09501";"medium";169.00;0
"09501";"small";129.00;0
"09502";"cup, sliced";109.00;0
"09502";"large";206.00;0
"09502";"medium";167.00;0
"09502";"small";144.00;0
"09503";"cup, sliced";109.00;0
"09503";"large";200.00;0
"09503";"medium";172.00;0
"09503";"small";157.00;0
"09504";"cup, sliced";109.00;0
"09504";"large";236.00;0
"09504";"medium";192.00;0
"09504";"small";158.00;0
"09506";"cup";249.00;0
"09506";"fl oz";31.10;0
"09508";"cup";275.00;0
"09510";"cup";250.00;0
"09510";"fl oz";31.30;0
"09512";"cup";253.00;0
"09512";"fl oz";31.60;0
"09513";"cup";227.00;0
"09514";"cup";252.00;0
"09515";"cup";230.00;0
"09516";"cup";233.00;0
"09518";"cup, unthawed";140.00;0
"09520";"fruit";81.00;0
"09523";"tbsp";15.00;0
"09523";"tsp";5.20;0
"09524";"tbsp";15.00;0
"09524";"tsp";5.00;0
"09530";"cup";233.00;0
"09531";"cup";228.00;0
"10001";"oz";28.35;0
"10001";"lb";453.60;0
"10002";"lb";453.60;0
"10003";"oz";28.35;0
"10003";"lb";453.60;0
"10004";"lb";453.60;0
"10005";"lb";453.60;0
"10006";"oz";28.35;0
"10007";"oz";28.35;0
"10008";"lb";453.60;0
"10009";"cup, diced";135.00;0
"10010";"lb";453.60;0
"10011";"cup, diced";135.00;0
"10012";"lb";453.60;0
"10013";"cup, diced";135.00;0
"10014";"lb";453.60;0
"10014";"roast";3952.00;0
"10015";"roast";3027.00;0
"10016";"lb";453.60;0
"10016";"roast";3868.00;0
"10017";"roast";2900.00;0
"10018";"lb";453.60;0
"10018";"roast";3868.00;0
"10019";"roast";2900.00;0
"10020";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";117.00;0
"10021";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";89.00;0
"10022";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";87.00;0
"10023";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";89.00;0
"10024";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";106.00;0
"10025";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";80.00;0
"10026";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";79.00;0
"10027";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";81.00;0
"10028";"chop";263.00;0
"10029";"chop";206.00;0
"10030";"chop";219.00;0
"10031";"roast";830.00;0
"10032";"chop";263.00;0
"10033";"chop";206.00;0
"10034";"chop";219.00;0
"10035";"roast";830.00;0
"10037";"chop";187.00;0
"10039";"roast";900.00;0
"10041";"chop";187.00;0
"10043";"roast";900.00;0
"10044";"lb";453.60;0
"10045";"chop";187.00;0
"10047";"roast";783.00;0
"10048";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";86.00;0
"10049";"chop";187.00;0
"10050";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)";67.00;0
"10051";"roast";783.00;0
"10052";"lb";453.60;0
"10053";"chop";180.00;0
"10054";"chop";195.00;0
"10056";"lb";453.60;0
"10057";"chop";180.00;0
"10058";"chop";195.00;0
"10060";"lb";453.60;0
"10060";"roast";505.00;0
"10061";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";333.00;0
"10061";"roast";402.00;0
"10062";"chop";185.00;0
"10063";"chop";135.00;0
"10064";"chop";145.00;0
"10065";"roast";848.00;0
"10066";"chop";185.00;0
"10066";"lb";453.60;0
"10067";"chop";135.00;0
"10068";"chop";145.00;0
"10070";"lb";453.60;0
"10071";"cup, diced";135.00;0
"10072";"oz";28.35;0
"10072";"lb";453.60;0
"10073";"cup, diced";135.00;0
"10074";"roast";2745.00;0
"10075";"roast";2252.00;0
"10076";"cup, diced";135.00;0
"10077";"roast";2745.00;0
"10078";"roast";2252.00;0
"10079";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";191.00;0
"10080";"lb";453.60;0
"10083";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";262.00;0
"10085";"steak";249.00;0
"10087";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";238.00;0
"10089";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";177.00;0
"10093";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";231.00;0
"10094";"chop";170.00;0
"10096";"oz";28.35;0
"10100";"oz";28.35;0
"10101";"unit, cooked (yield from 1 lb raw meat)";422.00;0
"10103";"oz";28.35;0
"10103";"heart";226.00;0
"10104";"cup";145.00;0
"10104";"heart";129.00;0
"10105";"oz";28.35;0
"10107";"cup";140.00;0
"10109";"oz";28.35;0
"10110";"oz";28.35;0
"10112";"oz";28.35;0
"10112";"lb";453.60;0
"10114";"oz";28.35;0
"10114";"lb";453.60;0
"10115";"oz";28.35;0
"10117";"oz";28.35;0
"10119";"oz";28.35;0
"10120";"chop";215.00;0
"10121";"oz";28.35;0
"10122";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";231.00;0
"10123";"package";442.00;0
"10128";"package (12 oz)";340.00;0
"10130";"package (6 oz)";170.00;0
"10132";"lb";453.60;0
"10134";"cup";140.00;0
"10136";"cup";140.00;0
"10137";"cup";140.00;0
"10138";"cup";140.00;0
"10140";"cup";140.00;0
"10141";"oz";28.35;0
"10142";"oz";28.35;0
"10146";"oz";28.35;0
"10146";"patty";65.00;0
"10149";"oz";28.35;0
"10149";"slice";57.00;0
"10150";"cup";140.00;0
"10150";"oz";28.35;0
"10152";"cup";140.00;0
"10153";"cup";140.00;0
"10163";"chop";137.00;0
"10164";"chop";170.00;0
"10166";"oz";28.35;0
"10167";"oz";28.35;0
"10168";"cup";140.00;0
"10169";"cup";140.00;0
"10170";"oz";28.35;0
"10174";"oz";28.35;0
"10175";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";275.00;0
"10176";"chop";172.00;0
"10177";"chop";169.00;0
"10178";"chop";215.00;0
"10179";"chop";172.00;0
"10180";"chop";169.00;0
"10181";"chop";142.00;0
"10182";"cup";140.00;0
"10183";"cup";140.00;0
"10184";"cup";140.00;0
"10185";"cup";140.00;0
"10186";"chop";142.00;0
"10187";"oz";28.35;0
"10187";"lb";453.60;0
"10188";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";247.00;0
"10189";"chop";137.00;0
"10194";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";101.00;0
"10195";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";81.00;0
"10196";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";80.00;0
"10197";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";75.00;0
"10198";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";317.00;0
"10199";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";88.00;0
"10200";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";72.00;0
"10201";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";71.00;0
"10202";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";66.00;0
"10203";"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)";283.00;0
"10206";"rack";138.00;0
"10209";"rack";138.00;0
"10210";"chop";210.00;0
"10211";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";82.00;0
"10212";"chop";159.00;0
"10213";"roast";638.00;0
"10214";"chop";210.00;0
"10215";"chop";161.00;0
"10216";"chop";159.00;0
"10217";"roast";638.00;0
"10219";"oz";28.35;0
"10221";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";76.00;0
"10222";"roast";402.00;0
"10223";"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)";73.00;0
"10224";"roast";2195.00;0
"10225";"roast";2195.00;0
"10226";"oz";28.35;0
"10226";"lb";453.60;0
